Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19740403.39.11,Summary,4/3/74,18:00:00,3,Ohio,-,-,3,1,0,500,15.5,Adams,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.82,-83.6,38.95,-83.37,1,11,180,Unmodified
19740403.39.12,Summary,4/3/74,18:00:00,3,Ohio,-,-,1,0,0,180,9.1,Adams,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.67,-83.75,38.73,-83.6,1,12,181,Unmodified
19740403.1.16,Summary,4/3/74,18:00:00,3,Alabama,-,-,3,0,9,100,20.9,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.05,-85.82,34.2,-85.5,1,16,182,Unmodified
19740403.37.6,Summary,4/3/74,18:05:00,3,North Carolina,-,-,2,2,11,10,24.1,Graham,Swain,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.27,-83.98,35.38,-83.58,1,6,183,Unmodified
19740403.21.18,Summary,4/3/74,18:05:00,3,Kentucky,-,-,3,0,5,10,18,Wayne,Pulaski,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,36.85,-84.97,37,-84.7,1,18,184,Unmodified
19740403.18.21,Summary,4/3/74,18:10:00,3,Indiana,-,-,2,0,0,350,11.5,Huntington,Wells,-,-,-,-,-,-,-,-,-,-,-,,40.67,-85.5,40.78,-85.33,1,21,185,Unmodified
19740403.21.19,Summary,4/3/74,18:12:00,3,Kentucky,-,-,2,0,10,10,16.2,Boyle,Mercer,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.68,-84.93,37.85,-84.73,1,19,186,Unmodified
19740403.47.19,Summary,4/3/74,18:15:00,3,Tennessee,Kentucky,-,2,0,11,400,27.4,Fentress,Pickett,McCreary,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.52,-84.87,36.8,-84.52,2,19,187,Unmodified
19740403.18.22,Summary,4/3/74,18:15:00,3,Indiana,-,-,2,0,0,177,14.4,Wells,Adams,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.73,-85.25,40.83,-85,1,22,188,Unmodified
19740403.21.20,Summary,4/3/74,18:20:00,3,Kentucky,-,-,4,7,28,10,31.9,Garrard,Madison,Clark,-,-,-,-,-,-,-,-,-,-,,37.72,-84.5,38.03,-84.07,1,20,189,Unmodified
19740403.26.3,Summary,4/3/74,18:30:00,3,Michigan,-,-,2,0,0,30,2,Monroe,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.03,-83.25,-,-,1,3,190,Unmodified
19740403.13.14,Summary,4/3/74,18:30:00,3,Georgia,-,-,4,6,30,200,17.7,Pickens,Dawson,Lumpkin,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.37,-84.33,34.53,-84.12,1,14,191,Unmodified
19740403.47.20,Summary,4/3/74,18:30:00,3,Tennessee,-,-,1,0,0,200,4.3,Overton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.38,-85.33,36.42,-85.27,1,20,192,Unmodified
19740403.21.21,Summary,4/3/74,18:30:00,3,Kentucky,-,-,2,0,0,10,4.7,Madison,Fayette,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.83,-84.43,37.88,-84.37,1,21,193,Unmodified
19740403.47.21,Summary,4/3/74,18:30:00,3,Tennessee,-,-,3,1,23,100,14.6,Cannon,DeKalb,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.92,-86.05,36.05,-85.85,1,21,194,Unmodified
19740403.1.21,Summary,4/3/74,18:35:00,3,Alabama,Tennessee,-,5,16,190,500,83.3,Limestone,Madison,Lincoln,Franklin,-,-,-,-,-,-,-,-,-,,34.7,-87.05,35.5,-86,2,21,195,Unmodified
19740403.26.4,Summary,4/3/74,18:44:00,3,Michigan,-,-,2,2,31,440,19.3,Hillsdale,Jackson,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,41.92,-84.65,42.12,-84.37,1,4,196,Unmodified
19740403.39.13,Summary,4/3/74,18:45:00,3,Ohio,-,-,3,0,1,177,8.7,Paulding,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.05,-84.45,41.17,-84.37,1,13,197,Unmodified
19740403.47.22,Summary,4/3/74,18:45:00,3,Tennessee,-,-,4,11,121,800,27.5,Lincoln,Franklin,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,35,-86.5,35.32,-86.08,1,22,198,Unmodified
19740403.21.22,Summary,4/3/74,18:55:00,3,Kentucky,-,-,3,7,40,10,22.3,Pulaski,Laurel,Rockcastle,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.03,-84.4,37.3,-84.17,1,22,199,Unmodified
19740403.39.14,Summary,4/3/74,19:00:00,3,Ohio,-,-,1,0,0,100,1.3,Paulding,-,-,-,-,-,-,-,-,-,-,-,-,,41.08,-84.47,41.12,-84.43,1,14,200,Unmodified
19740403.39.15,Summary,4/3/74,19:00:00,3,Ohio,-,-,1,0,0,90,6.4,Paulding,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.08,-84.7,41.13,-84.58,1,15,201,Unmodified
19740403.47.23,Summary,4/3/74,19:00:00,3,Tennessee,-,-,1,0,0,200,8.6,Jackson,Overton,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.25,-85.6,36.33,-85.48,1,23,202,Unmodified
19740403.21.23,Summary,4/3/74,19:05:00,3,Kentucky,-,-,3,0,2,10,4.9,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.98,-83.88,38.03,-83.82,1,23,203,Unmodified
19740403.26.5,Summary,4/3/74,19:15:00,3,Michigan,-,-,2,0,5,10,9.9,Hillsdale,Lenawee,-,-,-,-,-,-,-,-,-,-,-,,41.72,-84.42,41.83,-84.27,1,5,204,Unmodified
19740403.26.6,Summary,4/3/74,19:15:00,3,Michigan,-,-,2,0,5,167,5.4,Hillsdale,Lenawee,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.75,-84.42,41.85,-84.37,1,6,205,Unmodified
19740403.21.24,Summary,4/3/74,19:15:00,3,Kentucky,-,-,2,0,20,10,10,Scott,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,38.23,-84.65,38.3,-84.48,1,24,206,Unmodified
19740403.47.25,Summary,4/3/74,19:15:00,3,Tennessee,-,-,4,10,51,700,28.4,White,Putnam,Overton,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.03,-85.57,36.25,-85.13,1,25,207,Unmodified
19740403.13.15,Summary,4/3/74,19:20:00,3,Georgia,North Carolina,-,4,4,26,400,24,Fannin,Cherokee,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,34.95,-84.3,35.15,-83.95,2,15,208,Unmodified
19740403.21.26,Summary,4/3/74,19:25:00,3,Kentucky,-,-,1,0,0,10,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.65,-83.82,-,-,1,26,209,Unmodified
19740403.39.16,Summary,4/3/74,19:30:00,3,Ohio,-,-,1,0,0,100,4.1,Brown,-,-,-,-,-,-,-,-,-,-,-,-,,38.67,-83.77,38.72,-83.72,1,16,210,Unmodified
19740403.47.26,Summary,4/3/74,19:30:00,3,Tennessee,Kentucky,-,4,5,6,300,11,Pickett,Wayne,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.52,-85.08,36.63,-84.88,2,26,211,Unmodified
19740403.18.23,Summary,4/3/74,19:45:00,3,Indiana,-,-,1,0,0,350,10.9,Wells,Adams,-,-,-,-,-,-,-,-,-,-,-,,40.77,-85.15,40.85,-84.97,1,23,212,Unmodified
19740403.1.22,Summary,4/3/74,19:50:00,3,Alabama,-,-,5,28,272,500,79.5,Lamar,Marion,Winston,Lawrence,Morgan,-,-,-,-,-,-,-,-,,33.83,-88.13,34.5,-87,1,22,213,Unmodified
19740403.21.27,Summary,4/3/74,19:50:00,3,Kentucky,-,-,3,2,45,10,13.9,Wayne,Pulaski,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.78,-84.7,36.93,-84.53,1,27,214,Unmodified
19740403.47.27,Summary,4/3/74,19:50:00,3,Tennessee,-,-,4,7,150,200,18.8,Fentress,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.25,-85.08,36.43,-84.83,1,27,215,Unmodified
19740403.21.29,Summary,4/3/74,19:55:00,3,Kentucky,-,-,2,0,22,10,19.8,Laurel,Clay,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.97,-84.12,37.22,-83.92,1,29,216,Unmodified
19740403.26.7,Summary,4/3/74,19:56:00,3,Michigan,-,-,3,0,3,30,0.3,Monroe,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.8,-83.52,-,-,1,7,217,Unmodified
19740403.13.16,Summary,4/3/74,20:00:00,3,Georgia,-,-,2,0,0,20,0.3,Rabun,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.97,-83.38,-,-,1,16,218,Unmodified
19740403.47.28,Summary,4/3/74,20:00:00,3,Tennessee,-,-,3,0,1,100,7.1,Franklin,Coffee,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.25,-86,35.33,-85.93,1,28,219,Unmodified
19740403.47.29,Summary,4/3/74,20:15:00,3,Tennessee,-,-,2,1,1,100,8.7,Warren,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.52,-85.77,35.6,-85.65,1,29,220,Unmodified
19740403.36.1,Summary,4/3/74,21:00:00,3,New York,-,-,1,0,0,50,0.2,Chautauqua,-,-,-,-,-,-,-,-,-,-,-,-,,42.05,-79.17,-,-,1,1,221,Unmodified
19740403.21.30,Summary,4/3/74,21:00:00,3,Kentucky,-,-,4,0,0,10,16.1,Wayne,McCreary,-,-,-,-,-,-,-,-,-,-,-,,36.63,-84.78,36.75,-84.53,1,30,222,Unmodified
19740403.47.30,Summary,4/3/74,21:00:00,3,Tennessee,-,-,0,0,0,27,0.5,Cocke,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.92,-83.03,-,-,1,30,223,Unmodified
19740403.47.31,Summary,4/3/74,21:00:00,3,Tennessee,-,-,1,0,0,100,27.5,Giles,Marshall,Bedford,-,-,-,-,-,-,-,-,-,$500-$5000,,35.28,-86.92,35.47,-86.48,1,31,224,Unmodified
19740403.1.23,Summary,4/3/74,21:24:00,3,Alabama,-,-,3,2,7,700,46.5,Morgan,Limestone,Madison,Jackson,-,-,-,-,-,-,-,-,$500K-$5M,,34.53,-86.9,34.85,-86.18,1,23,225,Unmodified
19740403.21.31,Summary,4/3/74,21:30:00,3,Kentucky,-,-,2,0,0,10,8,McCreary,Whitley,-,-,-,-,-,-,-,-,-,-,-,,36.8,-84.43,36.87,-84.28,1,31,226,Unmodified
