Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19500603.28.13,Summary,1950-06-03,01:00:00,CST,Mississippi,-,-,3,2,1,50,2,Attala,-,-,-,-,-,-,-,-,-,-,-,-,,33.08,-89.58,-,-,1,13,125,Unmodified
19500604.13.2,Summary,1950-06-04,06:00:00,CST,Georgia,-,-,0,0,0,200,2,Carroll,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.68,-84.93,-,-,1,2,126,Unmodified
19500604.13.3,Summary,1950-06-04,08:00:00,CST,Georgia,-,-,1,0,1,10,3,DeKalb,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.85,-84.25,33.85,-84.2,1,3,127,Unmodified
19500605.48.18,Summary,1950-06-05,15:55:00,CST,Texas,-,-,3,0,6,67,23,Washington,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.18,-96.4,30.02,-96.05,1,18,128,Unmodified
19500605.48.19,Summary,1950-06-05,16:00:00,CST,Texas,-,-,1,0,2,10,23,Austin,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,29.9,-96.4,29.72,-96.07,1,19,129,Unmodified
19500607.56.2,Summary,1950-06-07,15:30:00,CST,Wyoming,-,-,1,0,0,10,0,Niobrara,-,-,-,-,-,-,-,-,-,-,-,<$50,,43.08,-104.5,-,-,1,2,130,Unmodified
19500607.13.4,Summary,1950-06-07,17:30:00,CST,Georgia,-,-,1,0,0,300,2,Lamar,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.03,-84.15,-,-,1,4,131,Unmodified
19500608.20.18,Summary,1950-06-08,20:10:00,CST,Kansas,-,-,4,1,5,700,17,Rice,McPherson,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.33,-97.93,38.33,-97.6,1,18,132,Unmodified
19500609.29.3,Summary,1950-06-09,13:00:00,CST,Missouri,-,-,1,0,0,220,2,Pulaski,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38,-92.22,38.02,-92.17,1,3,133,Unmodified
19500609.40.20,Summary,1950-06-09,18:25:00,CST,Oklahoma,-,-,1,0,0,100,0,Kay,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.8,-97.25,-,-,1,20,134,Unmodified
19500613.17.5,Summary,1950-06-13,03:00:00,CST,Illinois,-,-,1,0,0,10,0,Carroll,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.95,-89.77,-,-,1,5,135,Unmodified
19500613.38.1,Summary,1950-06-13,11:05:00,CST,North Dakota,-,-,3,0,0,10,2,Cass,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,46.8,-97.92,-,-,1,1,136,Unmodified
19500613.31.3,Summary,1950-06-13,17:30:00,CST,Nebraska,-,-,2,0,101,10,4,Knox,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.6,-97.88,42.65,-97.82,1,3,137,Unmodified
19500614.56.3,Summary,1950-06-14,16:00:00,CST,Wyoming,-,-,1,0,0,10,0,Weston,-,-,-,-,-,-,-,-,-,-,-,<$50,,44.13,-104.18,-,-,1,3,138,Unmodified
19500614.38.2,Summary,1950-06-14,17:00:00,CST,North Dakota,-,-,3,0,0,10,23,Divide,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,48.92,-103.77,48.78,-103.28,1,2,139,Unmodified
19500615.29.4,Summary,1950-06-15,01:00:00,CST,Missouri,-,-,1,0,0,100,0,Shelby,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.7,-92.07,-,-,1,4,140,Unmodified
19500615.27.1,Summary,1950-06-15,16:42:00,CST,Minnesota,-,-,2,0,4,67,4,Wilkin,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,46.58,-96.33,46.52,-96.33,1,1,141,Unmodified
19500615.19.3,Summary,1950-06-15,20:00:00,CST,Iowa,-,-,3,0,5,300,5,Story,-,-,-,-,-,-,-,-,-,-,-,-,,41.98,-93.6,41.97,-93.48,1,3,142,Unmodified
19500616.20.19,Summary,1950-06-16,15:30:00,CST,Kansas,-,-,1,0,0,10,29,Wichita,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.28,-101.28,38.7,-101.13,1,19,143,Unmodified
19500619.48.20,Summary,1950-06-19,20:40:00,CST,Texas,-,-,0,0,0,167,15,Hartley,-,-,-,-,-,-,-,-,-,-,-,-,,36.08,-102.53,36.08,-102.25,1,20,144,Unmodified
19500622.31.4,Summary,1950-06-22,21:00:00,CST,Nebraska,-,-,0,0,0,10,1,Nuckolls,-,-,-,-,-,-,-,-,-,-,-,-,,40.18,-98.03,40.2,-97.98,1,4,145,Unmodified
19500625.20.20,Summary,1950-06-25,18:45:00,CST,Kansas,-,-,0,0,0,10,0,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.77,-97.47,-,-,1,20,146,Unmodified
19500625.55.2,Summary,1950-06-25,19:20:00,CST,Wisconsin,-,-,?,0,0,10,0,Rusk,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,45.42,-91,-,-,1,2,147,Unmodified
19500625.55.3,Summary,1950-06-25,20:30:00,CST,Wisconsin,-,-,2,0,0,10,8,Price,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,45.57,-90.3,45.57,-90.12,1,3,148,Unmodified
19500625.55.1,Summary,1950-06-25,21:00:00,CST,Wisconsin,-,-,2,1,0,17,7,Clark,Marathon,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,44.83,-90.35,44.97,-90.28,1,1,149,Unmodified
19500625.55.4,Summary,1950-06-25,21:00:00,CST,Wisconsin,-,-,4,2,12,880,13,Oneida,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,45.58,-89.58,45.67,-89.33,1,4,150,Unmodified
19500625.20.21,Summary,1950-06-25,21:00:00,CST,Kansas,-,-,0,0,0,10,0,Graham,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.5,-99.62,-,-,1,21,151,Unmodified
19500625.55.5,Summary,1950-06-25,23:30:00,CST,Wisconsin,-,-,3,0,0,300,0,Green Lake,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,43.95,-88.95,43.97,-88.93,1,5,152,Unmodified
19510601.26.2,Summary,1951-06-01,18:00:00,CST,Michigan,-,-,1,0,1,10,0,Eaton,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.75,-84.75,-,-,1,2,102,Unmodified
19510601.20.36,Summary,1951-06-01,20:00:00,CST,Kansas,-,-,1,0,0,10,11,Republic,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.73,-97.98,39.78,-97.78,1,36,103,Unmodified
19510601.19.1,Summary,1951-06-01,21:15:00,CST,Iowa,-,-,3,0,7,880,1,Marshall,-,-,-,-,-,-,-,-,-,-,-,-,,42.07,-92.92,-,-,1,1,104,Unmodified
19510605.35.1,Summary,1951-06-05,15:30:00,CST,New Mexico,-,-,0,0,0,10,2,Chaves,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.1,-104.8,-,-,1,1,105,Unmodified
19510605.40.25,Summary,1951-06-05,18:00:00,CST,Oklahoma,-,-,2,0,0,10,0,Texas,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.53,-101.8,-,-,1,25,106,Unmodified
19510606.8.5,Summary,1951-06-06,13:30:00,CST,Colorado,-,-,2,0,1,217,4,Lincoln,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.73,-103.58,38.77,-103.5,1,5,107,Unmodified
19510606.20.37,Summary,1951-06-06,16:30:00,CST,Kansas,-,-,2,0,3,10,0,Grant,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.58,-101.33,-,-,1,37,108,Unmodified
19510606.20.38,Summary,1951-06-06,18:00:00,CST,Kansas,-,-,1,0,0,400,3,Trego,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.88,-99.92,38.93,-99.88,1,38,109,Unmodified
19510606.48.8,Summary,1951-06-06,18:20:00,CST,Texas,-,-,?,0,0,10,0,Potter,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.23,-101.82,-,-,1,8,110,Unmodified
19510606.48.9,Summary,1951-06-06,18:50:00,CST,Texas,-,-,?,0,0,10,0,Carson,-,-,-,-,-,-,-,-,-,-,-,<$50,,35.62,-101.47,-,-,1,9,111,Unmodified
19510606.20.39,Summary,1951-06-06,19:30:00,CST,Kansas,-,-,3,0,3,10,44,Grant,Haskell,Seward,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.58,-101.37,37.03,-100.93,1,39,112,Unmodified
19510606.20.40,Summary,1951-06-06,19:30:00,CST,Kansas,-,-,?,0,0,10,0,Pratt,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.78,-98.87,-,-,1,40,113,Unmodified
19510606.20.41,Summary,1951-06-06,19:30:00,CST,Kansas,-,-,?,0,0,10,9,Pratt,-,-,-,-,-,-,-,-,-,-,-,-,,37.63,-98.9,37.65,-98.73,1,41,114,Unmodified
19510606.20.42,Summary,1951-06-06,19:30:00,CST,Kansas,-,-,?,0,0,10,0,Pratt,-,-,-,-,-,-,-,-,-,-,-,-,,37.52,-98.82,-,-,1,42,115,Unmodified
19510606.20.43,Summary,1951-06-06,19:30:00,CST,Kansas,-,-,?,0,0,10,0,Pratt,-,-,-,-,-,-,-,-,-,-,-,-,,37.77,-98.57,-,-,1,43,116,Unmodified
19510606.20.44,Summary,1951-06-06,20:00:00,CST,Kansas,-,-,1,0,0,10,0,Osborne,-,-,-,-,-,-,-,-,-,-,-,-,,39.18,-99.03,-,-,1,44,117,Unmodified
19510606.48.10,Summary,1951-06-06,20:06:00,CST,Texas,-,-,3,0,12,100,10,Carson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.43,-101.18,35.32,-101.07,1,10,118,Unmodified
19510606.48.11,Summary,1951-06-06,20:40:00,CST,Texas,-,-,0,0,0,10,0,Gray,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.55,-100.97,-,-,1,11,119,Unmodified
19510606.48.12,Summary,1951-06-06,20:50:00,CST,Texas,-,-,2,0,0,1760,3,Childress,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.43,-100.2,34.43,-100.13,1,12,120,Unmodified
19510606.40.26,Summary,1951-06-06,21:30:00,CST,Oklahoma,-,-,0,0,0,33,0,Greer,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,34.83,-99.47,-,-,1,26,121,Unmodified
19510606.20.45,Summary,1951-06-06,22:00:00,CST,Kansas,-,-,1,0,0,10,0,Butler,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.68,-97.12,-,-,1,45,122,Unmodified
19510606.40.27,Summary,1951-06-06,23:50:00,CST,Oklahoma,-,-,2,0,0,450,3,Grady,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.7,-97.7,34.73,-97.65,1,27,123,Unmodified
19510607.40.28,Summary,1951-06-07,17:00:00,CST,Oklahoma,-,-,2,0,0,100,0,Tillman,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.5,-99,-,-,1,28,124,Unmodified
19510607.40.29,Summary,1951-06-07,18:15:00,CST,Oklahoma,-,-,1,0,1,33,5,Rogers,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.45,-95.75,36.48,-95.65,1,29,125,Unmodified
19510607.40.30,Summary,1951-06-07,22:55:00,CST,Oklahoma,-,-,2,0,1,10,0,Muskogee,-,-,-,-,-,-,-,-,-,-,-,<$50,,35.57,-95.27,-,-,1,30,126,Unmodified
19510608.1.2,Summary,1951-06-08,09:00:00,CST,Alabama,-,-,2,0,2,100,0,Madison,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.97,-86.43,-,-,1,2,127,Unmodified
19510608.20.46,Summary,1951-06-08,13:30:00,CST,Kansas,-,-,1,0,0,600,0,Coffey,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,38.42,-95.62,-,-,1,46,128,Unmodified
19510608.20.47,Summary,1951-06-08,17:00:00,CST,Kansas,-,-,2,0,0,10,0,Douglas,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.88,-95.35,-,-,1,47,129,Unmodified
19510608.29.2,Summary,1951-06-08,17:45:00,CST,Missouri,-,-,1,0,0,10,0,Phelps,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.93,-91.88,-,-,1,2,130,Unmodified
19510608.40.31,Summary,1951-06-08,18:30:00,CST,Oklahoma,-,-,3,0,0,173,10,Washita,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.38,-98.8,35.33,-98.62,1,31,131,Unmodified
19510608.40.32,Summary,1951-06-08,19:14:00,CST,Oklahoma,-,-,1,0,0,200,0,Kay,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.67,-97.33,-,-,1,32,132,Unmodified
19510608.40.33,Summary,1951-06-08,19:15:00,CST,Oklahoma,-,-,1,0,0,10,0,Tillman,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.37,-98.72,-,-,1,33,133,Unmodified
19510609.28.5,Summary,1951-06-09,05:30:00,CST,Mississippi,-,-,?,0,0,10,2,Sharkey,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.9,-90.72,-,-,1,5,134,Unmodified
19510609.37.1,Summary,1951-06-09,17:00:00,CST,North Carolina,-,-,1,0,0,30,3,Franklin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36,-78.33,36.03,-78.28,1,1,135,Unmodified
19510613.51.3,Summary,1951-06-13,15:05:00,CST,Virginia,-,-,2,0,12,350,4,Richmond,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.55,-77.48,37.6,-77.43,1,3,136,Unmodified
19510613.37.2,Summary,1951-06-13,15:30:00,CST,North Carolina,-,-,1,0,0,20,1,Pender,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.4,-77.53,-,-,1,2,137,Unmodified
19510614.38.1,Summary,1951-06-14,11:30:00,CST,North Dakota,-,-,?,0,0,10,0,Burleigh,-,-,-,-,-,-,-,-,-,-,-,-,,46.77,-100.45,-,-,1,1,138,Unmodified
19510614.8.6,Summary,1951-06-14,21:00:00,CST,Colorado,-,-,1,0,0,10,0,El Paso,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39,-104.25,-,-,1,6,139,Unmodified
19510615.20.48,Summary,1951-06-15,19:15:00,CST,Kansas,-,-,0,0,0,100,0,Shawnee,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.07,-95.82,-,-,1,48,140,Unmodified
19510615.48.13,Summary,1951-06-15,22:20:00,CST,Texas,-,-,1,0,6,20,4,Taylor,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.45,-100.02,32.45,-99.93,1,13,141,Unmodified
19510616.48.14,Summary,1951-06-16,00:30:00,CST,Texas,-,-,2,0,0,20,14,Johnson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.45,-97.42,32.45,-97.17,1,14,142,Unmodified
19510617.20.49,Summary,1951-06-17,15:00:00,CST,Kansas,-,-,?,0,0,10,0,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38,-101.78,-,-,1,49,143,Unmodified
19510617.20.50,Summary,1951-06-17,22:00:00,CST,Kansas,-,-,0,0,0,10,0,Gove,-,-,-,-,-,-,-,-,-,-,-,-,,39.07,-100.23,-,-,1,50,144,Unmodified
19510617.20.51,Summary,1951-06-17,22:30:00,CST,Kansas,-,-,?,0,0,10,0,Gove,-,-,-,-,-,-,-,-,-,-,-,-,,39.07,-100.3,-,-,1,51,145,Unmodified
19510617.20.52,Summary,1951-06-17,23:00:00,CST,Kansas,-,-,?,0,0,10,0,Franklin,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.62,-95.08,-,-,1,52,146,Unmodified
19510618.8.7,Summary,1951-06-18,18:00:00,CST,Colorado,-,-,?,0,0,10,29,Crowley,Otero,-,-,-,-,-,-,-,-,-,-,$50-$500,,38.15,-103.97,38.18,-103.42,1,7,147,Unmodified
19510619.19.2,Summary,1951-06-19,16:00:00,CST,Iowa,-,-,1,0,0,17,0,Lyon,-,-,-,-,-,-,-,-,-,-,-,-,,43.38,-96.25,-,-,1,2,148,Unmodified
19510619.27.1,Summary,1951-06-19,17:30:00,CST,Minnesota,-,-,4,1,20,330,52,McLeod,Wright,Hennepin,Anoka,-,-,-,-,-,-,-,-,$500K-$5M,,44.88,-94.37,45.22,-93.35,1,1,149,Unmodified
19510619.31.5,Summary,1951-06-19,17:45:00,CST,Nebraska,-,-,1,0,0,110,4,Sioux,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.95,-103.88,42.98,-103.78,1,5,150,Unmodified
19510619.20.53,Summary,1951-06-19,18:00:00,CST,Kansas,-,-,?,0,0,10,0,Comanche,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.1,-99.1,-,-,1,53,151,Unmodified
19510619.55.1,Summary,1951-06-19,20:50:00,CST,Wisconsin,-,-,2,0,0,467,1,Dodge,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.62,-88.5,-,-,1,1,152,Unmodified
19510620.20.54,Summary,1951-06-20,22:00:00,CST,Kansas,-,-,2,0,0,10,48,Wichita,Scott,Lane,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.47,-101.37,38.48,-100.47,1,54,153,Unmodified
19510620.20.55,Summary,1951-06-20,22:00:00,CST,Kansas,-,-,1,0,0,10,0,Thomas,-,-,-,-,-,-,-,-,-,-,-,-,,39.28,-100.95,-,-,1,55,154,Unmodified
19510620.40.34,Summary,1951-06-20,23:20:00,CST,Oklahoma,-,-,1,0,0,10,0,Major,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.3,-98.18,-,-,1,34,155,Unmodified
19510621.20.57,Summary,1951-06-21,01:00:00,CST,Kansas,-,-,?,0,0,10,22,Osborne,Mitchell,-,-,-,-,-,-,-,-,-,-,-,,39.37,-98.88,39.4,-98.47,1,57,156,Unmodified
19510621.40.35,Summary,1951-06-21,17:00:00,CST,Oklahoma,-,-,1,0,0,10,4,Cimarron,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.63,-102.78,36.67,-102.72,1,35,157,Unmodified
19510621.18.2,Summary,1951-06-21,19:50:00,CST,Indiana,-,-,3,0,4,1760,5,Pulaski,Fulton,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,41.12,-86.48,41.12,-86.35,1,2,158,Unmodified
19510621.20.56,Summary,1951-06-21,23:00:00,CST,Kansas,-,-,2,0,0,10,0,Rush,-,-,-,-,-,-,-,-,-,-,-,-,,38.53,-99.32,-,-,1,56,159,Unmodified
19510622.20.58,Summary,1951-06-22,02:00:00,CST,Kansas,-,-,?,0,0,10,0,Greenwood,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.83,-96.3,-,-,1,58,160,Unmodified
19510622.39.2,Summary,1951-06-22,15:30:00,CST,Ohio,-,-,2,0,0,100,1,Cuyahoga,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,41.42,-81.85,-,-,1,2,161,Unmodified
19510623.20.59,Summary,1951-06-23,22:00:00,CST,Kansas,-,-,?,1,0,10,0,Morton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.12,-101.62,-,-,1,59,162,Unmodified
19510623.20.60,Summary,1951-06-23,22:00:00,CST,Kansas,-,-,2,1,5,10,0,Stevens,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.18,-101.35,-,-,1,60,163,Unmodified
19510624.45.1,Summary,1951-06-24,14:00:00,CST,South Carolina,-,-,1,0,0,10,0,Bamberg,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.32,-81.13,-,-,1,1,164,Unmodified
19510625.27.2,Summary,1951-06-25,15:00:00,CST,Minnesota,-,-,2,0,0,10,14,Martin,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,43.57,-94.77,43.6,-94.48,1,2,165,Unmodified
19510625.31.6,Summary,1951-06-25,15:30:00,CST,Nebraska,-,-,2,0,1,57,10,Cheyenne,-,-,-,-,-,-,-,-,-,-,-,-,,41.1,-103.05,41.22,-102.92,1,6,166,Unmodified
19510625.19.3,Summary,1951-06-25,17:07:00,CST,Iowa,-,-,2,0,8,500,0,Hancock,-,-,-,-,-,-,-,-,-,-,-,-,,43.22,-93.8,-,-,1,3,167,Unmodified
19510625.8.8,Summary,1951-06-25,17:45:00,CST,Colorado,-,-,1,0,1,10,20,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,-,,40.85,-102.5,40.58,-102.33,1,8,168,Unmodified
19510626.54.1,Summary,1951-06-26,14:45:00,CST,West Virginia,-,-,1,0,1,250,0,Wood,-,-,-,-,-,-,-,-,-,-,-,-,,39.13,-81.7,39.13,-81.7,1,1,169,Unmodified
19510626.26.3,Summary,1951-06-26,18:00:00,CST,Michigan,-,-,1,0,0,10,0,Midland,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.67,-84.33,-,-,1,3,170,Unmodified
19510627.20.61,Summary,1951-06-27,00:10:00,CST,Kansas,-,-,4,5,100,300,0,Trego,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,39.03,-99.88,-,-,1,61,171,Unmodified
19510627.20.62,Summary,1951-06-27,01:00:00,CST,Kansas,-,-,1,0,0,10,0,Ellis,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.87,-99.37,-,-,1,62,172,Unmodified
19510627.39.3,Summary,1951-06-27,06:00:00,CST,Ohio,-,-,1,0,0,10,4,Butler,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,39.5,-84.58,39.53,-84.5,1,3,173,Unmodified
19510627.51.4,Summary,1951-06-27,15:00:00,CST,Virginia,-,-,1,0,0,10,0,Newport News,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.12,-76.53,-,-,1,4,174,Unmodified
19510627.17.1,Summary,1951-06-27,19:30:00,CST,Illinois,-,-,3,0,35,300,9,Logan,Macon,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,39.95,-89.17,39.95,-88.98,1,1,175,Unmodified
19510627.17.2,Summary,1951-06-27,20:45:00,CST,Illinois,-,-,3,1,15,200,18,Logan,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.27,-89.47,40.27,-89.12,1,2,176,Unmodified
19510627.42.3,Summary,1951-06-27,22:04:00,CST,Pennsylvania,-,-,2,0,0,10,19,Armstrong,Indiana,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.58,-79.25,40.87,-79.18,1,3,177,Unmodified
19520601.40.13,Summary,1952-06-01,00:49:00,CST,Oklahoma,-,-,1,0,0,10,0,Roger Mills,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.5,-100,-,-,1,13,154,Unmodified
19520602.19.3,Summary,1952-06-02,18:30:00,CST,Iowa,-,-,2,0,1,100,2,Crawford,-,-,-,-,-,-,-,-,-,-,-,-,,41.9,-95.4,41.88,-95.33,1,3,155,Unmodified
19520604.40.14,Summary,1952-06-04,15:30:00,CST,Oklahoma,-,-,1,0,0,10,0,Blaine,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.07,-98.32,-,-,1,14,156,Unmodified
19520604.5.22,Summary,1952-06-04,15:35:00,CST,Arkansas,-,-,2,0,0,10,0,Lawrence,-,-,-,-,-,-,-,-,-,-,-,-,,36.12,-90.93,-,-,1,22,157,Unmodified
19520605.48.11,Summary,1952-06-05,12:30:00,CST,Texas,-,-,1,0,0,33,13,Grayson,-,-,-,-,-,-,-,-,-,-,-,<$50,,33.65,-96.75,33.83,-96.65,1,11,158,Unmodified
19520610.38.1,Summary,1952-06-10,17:00:00,CST,North Dakota,-,-,?,0,0,300,8,Golden Valley,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,47.07,-104,47.2,-104.03,1,1,159,Unmodified
19520610.38.2,Summary,1952-06-10,19:00:00,CST,North Dakota,-,-,2,0,0,10,10,Stark,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,46.78,-103.02,46.78,-102.8,1,2,160,Unmodified
19520612.45.2,Summary,1952-06-12,19:00:00,CST,South Carolina,-,-,1,0,0,167,2,Barnwell,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.42,-81.42,-,-,1,2,161,Unmodified
19520613.12.8,Summary,1952-06-13,12:00:00,CST,Florida,-,-,1,0,0,10,2,Pinellas,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,27.77,-82.62,-,-,1,8,162,Unmodified
19520615.40.15,Summary,1952-06-15,00:50:00,CST,Oklahoma,-,-,1,0,0,10,0,Roger Mills,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.62,-99.68,-,-,1,15,163,Unmodified
19520615.38.3,Summary,1952-06-15,16:00:00,CST,North Dakota,-,-,3,0,1,10,1,Wells,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,47.4,-99.55,-,-,1,3,164,Unmodified
19520615.31.5,Summary,1952-06-15,19:02:00,CST,Nebraska,-,-,1,0,0,10,1,Holt,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.48,-98.67,-,-,1,5,165,Unmodified
19520618.5.23,Summary,1952-06-18,14:30:00,CST,Arkansas,-,-,0,0,0,10,0,Pulaski,-,-,-,-,-,-,-,-,-,-,-,-,,34.7,-92.08,-,-,1,23,166,Unmodified
19520619.20.9,Summary,1952-06-19,19:10:00,CST,Kansas,-,-,2,0,0,60,3,Sumner,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.18,-97.42,37.22,-97.37,1,9,167,Unmodified
19520620.38.4,Summary,1952-06-20,15:00:00,CST,North Dakota,-,-,?,0,0,10,0,Mountrail,-,-,-,-,-,-,-,-,-,-,-,-,,47.92,-102.13,-,-,1,4,168,Unmodified
19520621.40.16,Summary,1952-06-21,15:50:00,CST,Oklahoma,-,-,1,0,0,440,0,Major,-,-,-,-,-,-,-,-,-,-,-,<$50,,36.28,-98.42,-,-,1,16,169,Unmodified
19520621.20.10,Summary,1952-06-21,19:00:00,CST,Kansas,-,-,2,0,0,10,24,Leavenworth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.13,-95.15,39.13,-94.68,1,10,170,Unmodified
19520623.27.1,Summary,1952-06-23,16:30:00,CST,Minnesota,-,-,2,0,0,220,8,Swift,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,45.3,-95.5,45.35,-95.33,1,1,171,Unmodified
19520623.19.4,Summary,1952-06-23,18:30:00,CST,Iowa,-,-,4,0,4,400,24,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,42.75,-95.85,42.9,-95.42,1,4,172,Unmodified
19520623.46.1,Summary,1952-06-23,18:55:00,CST,South Dakota,-,-,0,0,0,43,2,Sanborn,-,-,-,-,-,-,-,-,-,-,-,<$50,,44.02,-98.1,-,-,1,1,173,Unmodified
19520623.27.2,Summary,1952-06-23,20:30:00,CST,Minnesota,-,-,2,0,10,220,104,Cottonwood,Brown,Nicollet,Sibley,-,-,-,-,-,-,-,-,$500K-$5M,,44,-95.28,44.85,-93.47,1,2,174,Unmodified
19520623.55.1,Summary,1952-06-23,21:30:00,CST,Wisconsin,-,-,3,2,6,100,18,Polk,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,45.42,-92.63,45.58,-92.33,1,1,175,Unmodified
